X,Y,objectid,globalid,localauthority,reportdate,totalcalls,collectiondelivery,social,meals,other,otherrequest,callback,forummeetings
0,0,214,21bb9d0b-0dec-4e3c-870f-92bace91bb51,Wexford,2020/04/09 11:00:00+00,163,10,129,3,2,18,31,0
0,0,215,ce577c1f-af86-4324-83b5-eb246478a470,Galway City,2020/04/09 11:00:00+00,16,7,7,1,1,1,39,1
0,0,216,c22f0c00-a64c-4037-8499-b781283e9655,Donegal,2020/04/09 11:00:00+00,26,4,7,2,1,12,0,0
0,0,217,efae1fe6-538a-4673-8236-655c42145407,Cavan,2020/04/09 11:00:00+00,27,15,2,1,1,8,10,0
0,0,218,73298fcd-d82f-427b-8385-6c99ee3bf8d6,Louth,2020/04/09 11:00:00+00,14,11,1,2,3,0,12,1
0,0,219,65d6f831-f99a-4cbf-855d-6c52fda68f62,Limerick,2020/04/09 11:00:00+00,47,23,0,1,1,16,0,0
0,0,220,2bde8f92-c8d0-47c2-8a16-d857e686bd3c,South Dublin,2020/04/09 11:00:00+00,68,32,3,3,4,26,26,1
0,0,221,8feaf40c-a53b-424e-86ed-68fe9ef7868e,Offaly,2020/04/09 11:00:00+00,10,3,1,0,1,5,2,1
0,0,222,404b1203-b473-4474-81d1-a26b6f342c35,Tipperary,2020/04/09 11:00:00+00,17,10,2,1,2,2,28,0
0,0,223,cd9bc0de-ec96-48ea-8cd7-a64a33a5ea8c,Clare,2020/04/09 11:00:00+00,29,8,0,1,3,16,4,0
0,0,224,84bb0e43-b8e9-4658-82b3-5c2275c642bb,Laois,2020/04/09 11:00:00+00,23,5,4,0,2,12,82,1
0,0,225,208225c1-a56b-4420-8f00-ed2ac88a6cf8,Waterford,2020/04/09 11:00:00+00,31,8,0,0,1,22,3,0
0,0,226,b724f30d-d857-4a89-835b-f1d869594e64,Dublin,2020/04/09 11:00:00+00,51,40,0,4,0,7,3,1
0,0,227,97c799ae-987d-4491-8789-31edcc848b0f,Cork County,2020/04/09 11:00:00+00,132,22,0,0,12,97,132,1
0,0,228,49a65b4a-c7ab-488f-8d26-599d10c6e8fa,Longford,2020/04/10 11:00:00+00,7,0,0,1,2,4,3,0
0,0,229,62f2a94b-b1fc-4e91-8b57-550bd723833d,Galway County,2020/04/10 11:00:00+00,11,4,0,0,1,6,4,0
0,0,230,1762ce0b-5991-4de3-8be2-d7d2f1a68a29,Roscommon,2020/04/10 11:00:00+00,79,16,10,45,0,8,8,0
0,0,231,493cced8-6362-469a-8838-1a82747c3fcb,Cork City,2020/04/10 11:00:00+00,56,11,2,0,6,37,23,0
0,0,232,898d1f13-1da1-4c50-8e10-bc626a3d88bd,Galway City,2020/04/10 11:00:00+00,5,11,0,0,1,0,43,0
0,0,233,7afad033-532a-48e0-836d-65551f1e999e,Dún Laoghaire–Rathdown,2020/04/10 11:00:00+00,57,21,5,1,2,30,63,1
0,0,234,67dbb05b-94de-4a99-82e6-b763d932d81e,Fingal,2020/04/10 11:00:00+00,39,12,1,3,0,23,5,0
0,0,235,2e53c9a8-ee70-40c4-856a-ae6a789d7cc7,Monaghan,2020/04/10 11:00:00+00,12,2,1,0,0,7,1,0
0,0,236,c3b9db22-5e77-450d-8f27-5e21de09297e,Sligo,2020/04/10 11:00:00+00,13,6,4,0,1,2,11,0
0,0,237,d6bddfd9-d96e-445c-801a-1f44e7270ff1,Louth,2020/04/10 11:00:00+00,13,11,0,1,2,1,9,0
0,0,238,d2cd2824-645a-4339-840a-a78c8d3f38d7,Kerry,2020/04/10 11:00:00+00,50,15,2,0,1,14,78,0
0,0,239,886f393f-d428-45f5-8151-f9fa30e1568b,Meath,2020/04/10 11:00:00+00,20,8,0,0,3,9,0,0
0,0,240,5f810743-f77e-410a-8986-b9422de8bfa6,Tipperary,2020/04/10 11:00:00+00,14,6,4,3,1,0,21,0
0,0,241,6ca1a9ed-285c-4a2e-8179-5bd1c7400bc3,Offaly,2020/04/10 11:00:00+00,11,2,0,0,2,7,1,0
0,0,242,a4865017-3b71-4b35-8664-0bb3be5bcf86,Cavan,2020/04/10 11:00:00+00,9,3,1,1,0,5,6,0
0,0,243,81ff4964-a3cb-47c1-881c-0c94bc4a76ef,Wicklow,2020/04/10 11:00:00+00,27,6,0,0,2,18,6,0
0,0,244,7836a1d9-781a-4829-84ac-69290f87b5c6,Dublin,2020/04/10 11:00:00+00,38,30,1,2,0,4,5,0
0,0,245,0482e528-a5be-4f35-8d89-36e10aa45f23,Clare,2020/04/10 11:00:00+00,15,3,0,0,2,10,3,0
0,0,246,ce258e02-4f0f-4422-83b4-adea50e32051,Kilkenny,2020/04/10 11:00:00+00,6,1,0,0,2,3,3,0
0,0,247,2ea8168a-1e25-4054-865f-ed3206ffcb3b,Wexford,2020/04/10 11:00:00+00,136,6,106,4,2,20,29,0
0,0,248,4cad82f0-3dac-4a62-858f-bee91db9ce4b,Donegal,2020/04/10 11:00:00+00,15,4,0,1,0,10,0,0
0,0,249,6f7d2dfa-51d4-46fb-8562-852274832ac7,Kildare,2020/04/10 11:00:00+00,24,3,1,0,0,17,10,1
0,0,250,6e282021-3156-4f4a-80de-cdb762a84131,South Dublin,2020/04/10 11:00:00+00,27,11,4,1,2,9,10,0
0,0,251,28b9f460-3256-485f-8b58-8d3239f7372c,Mayo,2020/04/10 11:00:00+00,15,7,2,0,1,4,14,0
0,0,252,378c3e5d-d159-4d73-8711-ef83c803307c,Limerick,2020/04/10 11:00:00+00,46,14,2,3,4,18,7,0
0,0,253,469e7ece-fdbb-474a-888a-f1176dbc11d7,Laois,2020/04/10 11:00:00+00,15,2,0,0,1,12,9,0
0,0,254,93130d1e-28b6-4dd9-8152-8cb5cee0660e,Leitrim,2020/04/10 11:00:00+00,7,2,1,0,0,3,3,0
0,0,255,6804d9d8-26b0-48ac-8bcd-4c7ac53f9fd2,Cork County,2020/04/10 11:00:00+00,57,15,1,1,5,34,57,0
0,0,256,6690ce7e-10f3-432b-8c47-db7e30e3fb5d,Waterford,2020/04/10 11:00:00+00,21,3,0,1,3,14,0,0
0,0,257,6c2239e1-a775-4ad7-874f-26cdeef2d608,Carlow,2020/04/09 23:00:00+00,13,5,3,0,0,5,31,0
0,0,258,bcd8ff06-c711-4985-85f2-2fed8dacbbe2,Westmeath,2020/04/09 23:00:00+00,8,2,1,0,1,4,0,0
0,0,259,3bc8b1a1-f71b-477e-8c49-3179166b8f22,Longford,2020/04/11 11:00:00+00,4,0,0,0,0,4,0,0
0,0,260,7ea57268-71c1-4ac4-8f4c-0468cf38ee67,Cork City,2020/04/11 11:00:00+00,23,2,2,0,0,19,2,0
0,0,261,f50d919b-fc3a-48f5-8fdb-962012a63e3d,Galway County,2020/04/11 11:00:00+00,3,0,0,0,0,3,0,0
0,0,262,d1948d78-e391-4cb6-8a50-d4d6c0851d36,Kilkenny,2020/04/11 11:00:00+00,25,1,1,0,0,2,0,0
0,0,263,5df7795b-5a7f-44c2-8413-d7e8920b5e2f,Louth,2020/04/11 11:00:00+00,2,1,1,0,1,0,9,0
0,0,264,5c89faef-7521-4567-83d0-5ab463eab6ca,Cavan,2020/04/11 11:00:00+00,11,5,0,0,0,6,14,0
0,0,265,f0e2cfff-7ba8-423a-8eee-33b8f080f58b,Dún Laoghaire–Rathdown,2020/04/11 11:00:00+00,36,17,0,1,2,17,121,0
0,0,266,12e7b7e6-a1e4-4aa0-8182-8c8200a30692,Galway City,2020/04/11 11:00:00+00,9,7,1,0,1,0,37,0
0,0,267,1dae6057-0359-4c49-88aa-fb0df2ef64c3,Carlow,2020/04/11 11:00:00+00,9,1,3,0,1,2,11,3
0,0,268,16f6ca56-20ee-4f12-8cb8-630276aacfd3,Mayo,2020/04/11 11:00:00+00,9,2,0,2,0,5,6,0
0,0,269,3434e4fc-ef51-4e75-85ea-77dd0fe7ebaa,Tipperary,2020/04/11 11:00:00+00,1,1,0,0,0,0,1,0
0,0,270,fe41b5b6-b58a-46b3-827a-cdda9fbe9836,Sligo,2020/04/11 11:00:00+00,8,4,2,1,1,0,7,0
0,0,271,728d3fba-66d4-49a3-8819-3518de753e41,Fingal,2020/04/11 11:00:00+00,19,7,1,1,0,10,18,0
0,0,272,fb8d844e-6a98-4d77-8a7f-1d76652d2e4b,Monaghan,2020/04/11 11:00:00+00,7,0,1,0,0,6,7,0
0,0,273,aefdf86f-4021-48d3-82f5-07787888a4d4,Wicklow,2020/04/11 11:00:00+00,11,2,0,0,1,8,8,0
0,0,274,82d7f75c-707e-4d30-86d2-15eec1ae7f60,South Dublin,2020/04/11 11:00:00+00,14,6,4,2,2,0,6,0
0,0,275,0d50425d-1426-4816-8294-d317098ecd1e,Roscommon,2020/04/11 11:00:00+00,36,11,5,15,0,5,0,0
0,0,276,798d0921-7bda-4b93-8037-a904090bd9e5,Limerick,2020/04/11 11:00:00+00,25,11,1,0,0,10,4,0
0,0,277,e8b14b9a-7554-462b-8cd0-1e505dbd3cda,Leitrim,2020/04/11 11:00:00+00,9,3,0,0,1,5,8,0
0,0,278,ae4905f2-863f-45b2-8251-370cd30948e7,Offaly,2020/04/11 11:00:00+00,3,1,0,0,2,0,0,0
0,0,279,049a045b-a9e0-4b10-8926-f928c49e9ca8,Meath,2020/04/11 11:00:00+00,11,3,1,1,0,6,0,0
0,0,280,8d3edbe3-7103-45db-8792-d0d520d9dd25,Westmeath,2020/04/11 11:00:00+00,3,0,0,0,0,3,0,0
0,0,281,5b090c65-1345-4fdf-88f7-cc75c5fd8384,Clare,2020/04/11 11:00:00+00,11,4,0,0,1,6,1,0
0,0,282,4edebc10-28e7-4c2b-82a9-d295ceb24bb5,Waterford,2020/04/11 11:00:00+00,10,6,1,0,0,3,1,0
0,0,283,7c198971-f55d-488d-81f5-9f31b6dcf4a4,Dublin,2020/04/11 11:00:00+00,13,12,0,1,0,0,4,0
0,0,284,5d10ffea-66a4-48a6-8ff3-68e8e24b2b96,Wexford,2020/04/11 11:00:00+00,83,5,64,0,0,14,15,0
0,0,285,c0456cfc-f487-4577-8421-d6c7b37eae0d,Kildare,2020/04/11 11:00:00+00,13,2,0,0,1,10,8,0
0,0,286,748660e7-f88a-43ff-8e7e-4044dfbd8f12,Donegal,2020/04/11 11:00:00+00,7,0,3,0,0,4,0,0
0,0,287,4b44cd52-f06e-4d7a-80a1-86c76db55165,Laois,2020/04/11 11:00:00+00,4,0,0,0,0,4,2,0
0,0,288,10e6b6f8-b31c-48d2-8b2a-e8d1155b88da,Kerry,2020/04/11 11:00:00+00,33,10,0,1,5,12,43,0
0,0,289,dda2be09-fc39-4086-8cc7-6fd582c91a53,Cork County,2020/04/11 00:00:00+00,30,6,0,1,0,23,29,0
0,0,290,98272fe2-17dd-4544-80b3-b67c471a7626,Westmeath,2020/04/12 11:00:00+00,2,1,0,0,1,0,0,0
0,0,291,56d5835e-b9c7-4df9-811f-d92958ca9afe,Cork City,2020/04/12 11:00:00+00,6,1,1,1,0,3,3,0
0,0,292,bce3ff30-17b5-46d8-8640-b4280196f130,Longford,2020/04/12 11:00:00+00,1,0,0,0,0,0,0,0
0,0,293,48684549-eae3-4c9d-80f4-e3ee7d389936,Louth,2020/04/12 11:00:00+00,0,0,0,0,0,0,3,0
0,0,294,3fdc5541-5f96-4528-89d4-839314ac9fc5,Galway County,2020/04/12 11:00:00+00,1,1,0,0,0,0,0,0
0,0,295,b698af69-0a5e-4454-8803-ec1523e5a02c,Clare,2020/04/12 11:00:00+00,3,1,0,0,0,2,0,0
0,0,296,d4d4002c-0e5b-4309-8336-676596ac8ef5,Mayo,2020/04/12 11:00:00+00,1,0,1,0,0,0,0,0
0,0,297,764b21b1-4eef-4c74-8918-c02840a30ead,Galway City,2020/04/12 11:00:00+00,0,0,0,0,0,0,36,0
0,0,298,3d0da6ed-798b-442b-8964-c317061f8eec,South Dublin,2020/04/12 11:00:00+00,5,1,0,0,0,4,2,0
0,0,299,761ab183-58f2-4f88-8c6c-3c96442402f9,Sligo,2020/04/12 11:00:00+00,3,0,2,0,1,0,5,0
0,0,300,64323045-f3dd-40da-808c-7c780ef3deeb,Kilkenny,2020/04/12 11:00:00+00,4,1,1,0,2,0,0,0
0,0,301,4e94630c-c06a-4e01-8ef4-0480f37861fb,Dún Laoghaire–Rathdown,2020/04/12 11:00:00+00,25,12,0,0,0,13,74,0
0,0,302,ef2157d2-68bc-4182-82a9-fa6a6a5e0d60,Leitrim,2020/04/12 11:00:00+00,3,3,0,1,0,0,3,0
0,0,303,b3e0b88b-2e52-4a13-81ec-e12b24e8e09a,Carlow,2020/04/12 11:00:00+00,4,1,2,0,1,0,3,0
0,0,304,722a3665-d108-405d-8a82-37d36f79a5e9,Limerick,2020/04/12 11:00:00+00,4,0,0,0,0,1,0,0
0,0,305,ba02a65b-68ee-480b-8892-c214156f534a,Meath,2020/04/12 11:00:00+00,3,2,0,0,0,1,0,0
0,0,306,3f49320f-a7be-4279-8c11-14895a41b443,Wicklow,2020/04/12 11:00:00+00,1,0,0,0,0,1,0,0
0,0,307,faa80999-9e23-4834-8ab6-ee263f1d8897,Fingal,2020/04/12 11:00:00+00,5,2,1,1,1,0,10,0
0,0,308,1a46fa07-b390-4c44-8407-7e9b0b1ecc73,Wexford,2020/04/12 11:00:00+00,72,2,70,0,0,0,10,0
0,0,309,11d16a66-52c7-4c06-8372-c8a0d4542f2b,Monaghan,2020/04/12 11:00:00+00,2,0,1,0,0,1,0,0
0,0,310,b4600e94-0e76-451b-85c1-804c8075f345,Waterford,2020/04/12 11:00:00+00,10,3,3,1,1,2,1,0
0,0,311,83475ae2-3739-4bf7-8bae-8cdc8799f521,Kildare,2020/04/12 11:00:00+00,3,0,1,1,0,1,1,0
0,0,312,2a639cc5-4e8c-4aef-85c7-d1028271aa52,Donegal,2020/04/12 11:00:00+00,3,0,1,0,0,2,0,0
0,0,313,2c432d36-1349-4232-8d6f-b784c08c3e5d,Cavan,2020/04/12 11:00:00+00,3,2,0,0,0,1,2,0
0,0,314,46474e31-3ee2-4863-8f8a-21b923b165bc,Cork County,2020/04/12 11:00:00+00,14,3,0,0,0,11,14,0
0,0,315,6e69d9ff-4b77-4860-8f46-2cd4f907edfa,Dublin,2020/04/12 11:00:00+00,1,0,0,0,1,0,0,0
0,0,316,aa3dccac-9bde-41dd-8501-0b297130609f,Tipperary,2020/04/12 11:00:00+00,2,1,0,0,0,0,2,0
0,0,317,85b01c0a-572b-4872-8f0b-475a234c415c,Laois,2020/04/12 11:00:00+00,1,0,0,0,0,1,1,0
0,0,318,cbaefc9e-27e0-4580-8947-3159e81c3202,Offaly,2020/04/12 11:00:00+00,0,0,0,0,0,0,0,0
0,0,319,c9d15a06-3382-41a1-887b-1e6405c137fc,Roscommon,2020/04/12 11:00:00+00,11,1,2,4,1,2,0,0
0,0,320,e10e00ed-fca7-4866-8bbd-4d6c987c979e,Kerry,2020/04/12 11:00:00+00,10,5,0,0,2,2,15,0
0,0,321,f29bd3fb-7ae1-44c1-89fa-7a23beccaabb,Galway County,2020/04/13 11:00:00+00,2,0,0,1,1,0,0,0
0,0,322,ccad5105-6ae4-4ef3-8111-d80649307632,Westmeath,2020/04/13 11:00:00+00,3,0,0,0,1,1,0,0
0,0,323,4f996873-8d73-4411-899e-d2a0157c6ac6,Longford,2020/04/13 11:00:00+00,2,0,0,0,0,2,2,0
0,0,324,9bd8f75a-e34b-46b7-87ec-4d29488bfe24,Cork City,2020/04/13 11:00:00+00,19,2,0,0,0,17,2,0
0,0,325,069b5f83-0d1e-49a1-8328-9dc607757d5f,Roscommon,2020/04/13 11:00:00+00,79,9,14,51,0,5,0,0
0,0,326,1e9c4f3d-cee7-4a4c-889c-068e8230c86a,Louth,2020/04/13 11:00:00+00,5,4,0,0,1,0,3,0
0,0,327,cc062428-08c1-4def-83ec-438e7dbd6aed,Dún Laoghaire–Rathdown,2020/04/13 11:00:00+00,35,15,0,1,4,15,12,0
0,0,328,fb758465-d1b2-46ba-88e4-1204741f0d1a,Monaghan,2020/04/13 11:00:00+00,6,1,0,0,0,5,0,0
0,0,329,ffc40cf6-7cad-4a92-8430-77aefdc367aa,Cavan,2020/04/13 11:00:00+00,5,0,0,0,0,4,5,0
0,0,330,417bb11e-b062-41db-8de9-9b7bf7c9bae5,Clare,2020/04/13 11:00:00+00,7,0,0,1,0,6,1,0
0,0,331,8d8d5c24-15ed-44dc-8d99-33e621febf93,Sligo,2020/04/13 11:00:00+00,6,2,2,1,1,0,7,0
0,0,332,445f3cf7-9de5-4ece-8d66-d3e5ee95f4e0,Kilkenny,2020/04/13 11:00:00+00,5,3,0,0,1,0,0,0
0,0,333,e10ef955-2ae9-4f0f-8d35-7e6a80968e11,Galway City,2020/04/13 11:00:00+00,3,0,2,0,0,1,37,0
0,0,334,d2eb86a4-da8f-44a0-865b-c68f4c232fa3,Kerry,2020/04/13 11:00:00+00,25,6,0,0,1,18,11,0
0,0,335,155e7106-858d-45b4-8551-0b2b89158413,Meath,2020/04/13 11:00:00+00,8,4,0,0,1,2,2,0
0,0,336,d1f9c313-0211-4e93-8e7c-a744b63e4e03,South Dublin,2020/04/13 11:00:00+00,15,9,0,1,0,5,9,0
0,0,337,6e718c7f-11f3-46bb-8c39-f267266949fc,Fingal,2020/04/13 11:00:00+00,20,7,1,1,0,9,15,0
0,0,338,48ae39d4-deb7-42b0-8dd6-873bc33da173,Carlow,2020/04/13 11:00:00+00,4,1,0,0,0,2,5,0
0,0,339,fcb70320-d20e-479d-83f4-68fac01f8483,Tipperary,2020/04/13 11:00:00+00,3,2,0,0,1,0,3,0
0,0,340,3100edf2-574e-4626-8136-f335760306ba,Mayo,2020/04/13 11:00:00+00,7,3,0,1,0,3,4,0
0,0,341,ddb3cbd8-25cb-48b9-8752-f4f0f94cde17,Kildare,2020/04/13 11:00:00+00,17,1,1,1,0,14,1,0
0,0,342,f8a0308a-8ab3-41b5-8fa5-883b4a071b5e,Wicklow,2020/04/13 11:00:00+00,11,4,0,0,2,5,15,0
0,0,343,4c5de7c2-2e06-43ab-8a4e-6d5030d877a9,Wexford,2020/04/13 11:00:00+00,90,1,74,0,3,12,13,0
0,0,344,fee05852-c3e6-41e0-8d2b-5a60021b1799,Limerick,2020/04/13 11:00:00+00,21,3,0,0,0,16,4,0
0,0,345,bd03b687-0fef-4d29-8179-de67a45a3055,Dublin,2020/04/13 11:00:00+00,13,11,0,0,1,1,5,0
0,0,346,9d328475-4630-4166-8233-49cdadddd0ea,Offaly,2020/04/13 11:00:00+00,8,3,1,0,0,4,0,0
0,0,347,7f6f84e0-8717-4d93-82f6-e8d59ef7cf16,Donegal,2020/04/13 11:00:00+00,9,1,3,1,1,2,0,0
0,0,348,c458eb16-20c0-4e1f-80cf-a35528f28b58,Cork County,2020/04/13 11:00:00+00,35,10,2,0,4,19,35,0
0,0,349,2fa03bb0-ef35-4bdd-8434-8e096de4aa8d,Leitrim,2020/04/13 11:00:00+00,5,1,0,1,0,4,4,0
0,0,350,5d452bfe-e26c-4ff4-8a8a-33c1af92edf1,Laois,2020/04/13 11:00:00+00,5,2,0,0,0,3,4,0
0,0,351,42b5841c-5cab-4d45-85e4-d127b91d567a,Waterford,2020/04/13 11:00:00+00,7,2,0,1,1,3,2,0
0,0,352,f1b5f3ef-81f7-43c5-8ffc-42cb2740883f,Longford,2020/04/14 11:00:00+00,17,4,1,0,1,11,5,0
0,0,353,a5f8a963-7558-4713-8cfa-904368690bdf,Westmeath,2020/04/14 11:00:00+00,21,3,7,0,0,10,0,1
0,0,354,a0d8c2d0-abb4-48e1-8141-fda3915c2b85,Galway County,2020/04/14 11:00:00+00,33,5,0,3,3,23,6,0
0,0,355,46191c58-c519-4c64-83e8-c5616e0e8731,Roscommon,2020/04/14 11:00:00+00,68,8,13,48,0,4,0,0
0,0,356,1cb8193a-423f-46f6-83a6-dab47cb74242,Louth,2020/04/14 11:00:00+00,28,19,0,0,4,1,7,0
0,0,357,b822a99e-0ad7-4788-80b5-7c842ccf47ad,Fingal,2020/04/14 11:00:00+00,38,8,2,0,1,27,11,0
0,0,358,281ffbd9-3de9-47db-882d-629bf7a88324,Cavan,2020/04/14 11:00:00+00,18,10,3,0,0,5,13,0
0,0,359,7f860a0d-1b57-4c46-8a2e-ea3db8c497b3,Kilkenny,2020/04/14 11:00:00+00,76,1,2,0,1,3,0,0
0,0,360,89727a6f-2b44-4ac3-8384-524300996750,Galway City,2020/04/14 11:00:00+00,16,5,5,0,1,5,19,0
0,0,361,d68bd1e5-678a-4264-8a6e-1f5673ac8e1c,Limerick,2020/04/14 11:00:00+00,57,16,1,1,0,34,7,0
0,0,362,3df72d8b-7ee4-4f7c-8b1e-118ffa70b835,Sligo,2020/04/14 11:00:00+00,14,4,6,1,1,1,17,1
0,0,363,2844e269-d0c3-45e0-8638-adf3f7c25690,Clare,2020/04/14 11:00:00+00,32,5,3,2,4,18,2,0
0,0,364,36101867-9501-4c2f-80d4-a9c7b00e90cb,Wicklow,2020/04/14 11:00:00+00,36,12,0,1,3,20,17,0
0,0,365,e86db8fc-1973-4742-8f5b-87e431a1b901,Kerry,2020/04/14 11:00:00+00,61,18,0,0,2,39,9,0
0,0,366,ccc4a2bf-336a-4191-8c65-99890b73acc8,Offaly,2020/04/14 11:00:00+00,14,2,2,0,1,9,0,0
0,0,367,23d557c7-e9d3-474c-8632-cec8512b9ef1,Cork City,2020/04/14 11:00:00+00,88,14,1,3,0,70,19,0
0,0,368,9e50ed8e-04b6-41a6-8427-015d08d14270,Leitrim,2020/04/14 11:00:00+00,21,3,0,0,2,16,18,0
0,0,369,5193874a-fbf5-4dff-8da9-0ecfdf4c55d2,Meath,2020/04/14 11:00:00+00,23,5,0,1,1,16,0,0
0,0,370,617e4dcc-56ad-4745-848f-b53a70dba44e,Carlow,2020/04/14 11:00:00+00,16,3,5,0,2,6,27,0
0,0,371,1321c621-7bf3-466c-8f26-25098cf2255d,Wexford,2020/04/14 11:00:00+00,136,13,103,1,2,16,47,0
0,0,372,77e40a8d-1ed3-4fd1-8d4a-d4e8a2d6f942,Kildare,2020/04/14 11:00:00+00,26,4,3,1,0,18,11,0
0,0,373,511da8f5-83c9-4b38-8861-f6d5483c32e7,Tipperary,2020/04/14 11:00:00+00,9,6,3,0,0,0,18,1
0,0,374,673c0128-da4e-4ee1-8ab9-f81fff9d35f5,Waterford,2020/04/14 11:00:00+00,28,5,6,2,2,13,0,0
0,0,375,387ea81a-0ea1-4ed4-84e5-3a8435f0bfe2,Monaghan,2020/04/14 11:00:00+00,11,3,0,0,0,8,0,0
0,0,376,6a9bc46b-ff7b-43a4-8d9b-2ae780445b2f,South Dublin,2020/04/14 11:00:00+00,66,17,8,3,4,34,22,0
0,0,377,b7c4f997-42d8-481b-80ec-a46b6b84e3d3,Donegal,2020/04/14 11:00:00+00,11,2,2,2,0,5,0,0
0,0,378,1bbc7a8b-6838-4599-89d2-a3d402de05e6,Dún Laoghaire–Rathdown,2020/04/14 11:00:00+00,68,40,1,3,3,24,23,0
0,0,379,05ff89e6-e3ad-4bb7-87a8-6416e80866cb,Cork County,2020/04/14 11:00:00+00,229,23,2,1,13,187,229,0
0,0,380,b747c213-843d-470c-8454-376e2b2a3456,Dublin,2020/04/14 11:00:00+00,42,33,1,4,1,3,21,0
0,0,381,ea3fde77-851d-48b7-882d-f662a8246a2b,Mayo,2020/04/14 11:00:00+00,23,3,1,0,1,17,17,0
0,0,382,733f2e44-da2f-44d6-82bf-83086fc78bfa,Laois,2020/04/14 11:00:00+00,8,5,0,0,1,2,2,1
0,0,383,d5feda65-085f-4953-8e93-10212f14cf4c,Westmeath,2020/04/15 11:00:00+00,8,4,2,0,1,1,0,0
0,0,384,3d557425-85ee-4ceb-8e8f-7ee4cf81585e,Longford,2020/04/15 11:00:00+00,9,3,0,0,0,6,3,0
0,0,385,990c07f5-0434-4af9-8e9d-4cb6933ed734,Galway County,2020/04/15 11:00:00+00,32,5,2,1,1,21,3,0
0,0,386,8914a9e3-0e5e-437e-8237-55caa5f2cfb9,Kilkenny,2020/04/15 11:00:00+00,3,2,0,0,1,0,0,4
0,0,387,955f2836-c293-41e6-85d3-8c2995a2e34f,Carlow,2020/04/15 11:00:00+00,10,2,0,0,0,8,7,0
0,0,388,5cf261b5-5bee-4643-8f2e-5c4c4d59507f,Fingal,2020/04/15 11:00:00+00,30,14,3,0,0,13,13,1
0,0,389,e6aeb397-a134-4daf-8444-dbb76d73d906,Sligo,2020/04/15 11:00:00+00,7,1,5,1,0,0,9,0
0,0,390,38b29e74-5eab-438c-8ca8-398f8614cb1a,Galway City,2020/04/15 11:00:00+00,14,7,4,0,1,2,22,0
0,0,391,e01265b6-caca-431e-8653-181994d6bcf0,Roscommon,2020/04/15 11:00:00+00,68,16,14,48,0,9,2,0
0,0,392,5d9bb39b-e8f6-43cd-884e-1adada30c7d5,Dún Laoghaire–Rathdown,2020/04/15 11:00:00+00,71,36,2,0,7,26,33,0
0,0,393,9f2c38ed-dbe1-4ca3-8680-231d098eb44b,Kerry,2020/04/15 11:00:00+00,52,18,2,1,2,26,21,2
0,0,394,d7a2ce10-f7a7-496d-85b1-5f4bf8d4dd15,Leitrim,2020/04/15 11:00:00+00,12,5,0,0,2,5,4,0
0,0,395,405b4eae-74d8-4bad-88a4-ad44ee3a585f,Monaghan,2020/04/15 11:00:00+00,17,5,1,1,0,9,0,0
0,0,396,f3f00a66-1a67-4fd0-864b-b1dfd2d14d9d,Cavan,2020/04/15 11:00:00+00,22,10,4,0,0,8,4,0
0,0,397,0fe14cce-74d8-4bb9-8fb0-7829fe93bfcb,Dublin,2020/04/15 11:00:00+00,38,31,0,3,0,3,19,0
0,0,398,a1dc1f55-cc65-4534-868b-29a1afd76e10,Mayo,2020/04/15 11:00:00+00,22,4,0,0,0,18,16,0
0,0,399,756ded2a-a05b-460c-8136-5f28395e15b0,Wicklow,2020/04/15 11:00:00+00,29,12,2,1,5,9,6,0
0,0,400,3e91efde-b26a-40e8-835a-7a5e918a8b13,Louth,2020/04/15 11:00:00+00,30,17,2,0,1,2,10,0
0,0,401,4573380a-679d-40c2-8d55-6b492538af69,Clare,2020/04/15 11:00:00+00,16,8,1,0,2,5,3,1
0,0,402,55efe1b3-6602-43fa-8429-2faf908f1c25,Limerick,2020/04/15 11:00:00+00,52,18,0,0,0,31,4,0
0,0,403,458adef1-f9ce-4c4a-8f8e-8bed2ff6a9f7,Wexford,2020/04/15 11:00:00+00,129,15,96,1,1,11,50,0
0,0,404,8e73d965-c3e2-4718-8efc-b3ef2cb5d056,Cork County,2020/04/15 11:00:00+00,105,8,2,0,5,172,41,0
0,0,405,99abfd64-8d1d-427b-830e-fe0f29f3916f,Meath,2020/04/15 11:00:00+00,31,5,1,1,3,21,5,0
0,0,406,95b9d94b-b297-473b-8248-d7a0e20482e2,Offaly,2020/04/15 11:00:00+00,8,2,0,0,1,5,0,0
0,0,407,c17503f1-81f0-4720-86a9-f96c859735fa,South Dublin,2020/04/15 11:00:00+00,57,21,5,1,5,24,15,0
0,0,408,4e7cc81c-e3e4-4844-83b6-7c1c2fde98df,Kildare,2020/04/15 11:00:00+00,23,6,1,1,0,15,12,0
0,0,409,d0804419-feb1-47e2-838d-c9db75468e90,Donegal,2020/04/15 11:00:00+00,17,5,0,1,1,10,0,1
0,0,410,97396843-5d22-4dfb-86e0-3bf9d94cff65,Tipperary,2020/04/15 11:00:00+00,8,4,1,1,0,2,20,0
0,0,411,b2619903-44c6-494e-80c4-d029077c43d7,Cork City,2020/04/15 11:00:00+00,32,7,1,0,1,23,16,0
0,0,412,ad436d20-8c7c-4c59-8938-035573c1ff4c,Laois,2020/04/15 11:00:00+00,15,1,0,1,1,12,6,0
0,0,413,0f756595-3de4-4785-84b8-6fbd6891cd82,Waterford,2020/04/15 11:00:00+00,32,13,0,1,2,15,10,1
